# Derived from Homo_sapiens.GRCh38.102.chr.gtf.gz in http://ftp.ensembl.org/pub/release-102/gtf/homo_sapiens/
# Chromosome	Start	Name
11	58346586	ZFP91-CNTF
19	45682002	BLOC1S3
1	93307716	FAM69A
21	17442841	MIR99AHG
3	86987118	VGLL3
X	142967172	UBE2NL
15	49115933	SHC4
15	45406522	DUOXA2
9	96938628	MIRLET7F1
18	19408964	MIR1-2
14	101349315	MIR127
3	35785967	MIR128-2
7	127847924	MIR129-1
1	220291498	MIR194-1
2	56210101	MIR217
1	19923470	MINOS1
4	113569029	MIR367
X	48261523	SSX4B
8	41517958	MIR486-1
2	132241532	MZT2A
8	145202918	MROH1
22	24309025	DDTL
X	154289899	CMC4
11	30885149	DCDC5
8	128412643	CCAT2
11	125542228	ACRV1
X	2822010	ARSD
4	13542453	NKX3-2
21	45748826	C21orf2
22	43808019	MPPED1
3	40428646	ENTPD3
16	31439051	COX6A2
5	118406781	DMXL1
X	100474932	DRP2
19	42829760	MEGF8
19	6887559	EMR1
17	29630787	EVI2B
1	26348270	EXTL1
16	90089007	GAS8
2	237073878	GBX2
1	6640050	ZBTB48
11	63997752	DNAJC4
19	48958963	KCNJ14
12	52708084	KRT83
17	42836546	ADAM11
5	153418518	MFAP3
1	203136938	MYBPH
14	92582467	NDUFB1
7	140396480	NDUFB2
4	152591808	GATB
X	18709044	PPEF1
3	141205888	RASA2
14	21249209	RNASE6
2	167260082	SCN7A
21	40817796	SH3BGR
19	47931278	SLC8A2
4	57676025	SPINK2
1	153042703	SPRR2B
1	153065610	SPRR2E
16	30097114	TBX6
1	119425665	TBX15
3	149192367	TM4SF4
10	102222811	WNT8B
8	146052902	ZNF7
16	71481502	ZNF23
19	44416775	ZNF45
19	12273871	ZNF136
2	219502639	ZNF142
X	119004494	RNF113A
9	104161135	ZNF189
2	110841446	MALL
17	10204182	MYH13
13	78109808	SCEL
13	20411592	ZMYM5
8	72753776	MSC
6	33282181	ZBTB22
17	34842470	ZNHIT3
19	57702867	ZNF264
15	55611132	PIGB
17	76374698	PGS1
2	27994583	MRPL33
19	13261281	IER2
22	23487512	RAB36
1	87380334	HS2ST1
1	156163722	SLC25A44
17	26941457	KIAA0100
6	127759550	KIAA0408
5	140227356	PCDHA9
4	6784458	KIAA0232
1	41086351	RIMS3
15	32907344	ARHGAP11A
1	178995073	FAM20B
14	24641233	REC8
20	50213313	ATP9A
4	99391517	TSPAN5
1	115590632	TSPAN2
7	12726451	ARL4A
17	41277573	NBR2
Y	59100402	SPRY3
6	27215501	PRSS16
2	232387870	NMUR1
6	26383438	BTN2A2
1	45809554	TESK2
13	33006624	N4BP2L2
1	204586302	LRRN2
17	6977855	CLEC10A
6	17393735	CAP2
19	57874878	TRAPPC2B
14	54976586	CGRRF1
7	99775346	STAG3
1	230883129	CAPN9
19	57791852	ZNF460
6	4995279	RPP40
5	153369690	FAM114A2
10	88728187	ADIRF
19	10942742	TMED1
9	135754277	C9orf9
20	43160421	PKIG
7	30791750	INMT
1	151672533	CELF3
X	48928812	PRAF2
17	47653297	NXPH3
20	32290549	PXMP4
12	10998447	PRR4
7	39017608	POU6F2
1	87012758	CLCA4
18	77866914	ADNP2
8	142138719	DENND3
6	87865268	ZNF292
11	94822973	ENDOD1
13	42293472	VWA8
12	49388932	DDN
22	47016298	GRAMD4
8	132916334	EFR3A
3	47324329	KLHL18
5	5422785	ICE1
5	64859065	PPWD1
10	99092253	FRAT2
19	46213886	FBXO46
16	1306272	TPSD1
15	51200868	AP4E1
1	168048779	GPR161
22	38203911	GCAT
22	39214455	NPTXR
12	130880680	RIMBP2
17	73043278	KCTD2
2	136343892	R3HDM1
4	165118158	ANP32C
2	74685526	WBP1
9	74298281	TMEM2
15	24920540	NPAP1
20	14304638	FLRT3
3	50333832	NAT6
19	17622431	PGLS
6	41757633	USP49
3	112721291	C3orf17
19	50529149	ZNF473
1	154179176	C1orf43
20	3229947	C20orf194
10	102246402	SEC31B
15	42549094	TMEM87A
1	55222570	PARS2
X	13587693	EGFL6
11	73723758	C2CD3
3	153838791	ARHGEF26
22	45809571	RIBC2
2	218135	SH3YL1
3	122920773	SEC22A
19	639925	FGF22
17	19246369	B9D1
22	45739944	SMC1B
19	17003761	CPAMD8
19	49436938	DHDH
22	17618409	CECR5
17	40169593	NKIRAS2
17	40949635	COA3
12	110562139	IFT81
8	146075550	COMMD5
X	52976463	FAM156A
2	64681326	LGALSL
15	52043757	TMOD2
3	8613467	LINC00312
12	72666528	TRHDE
8	145689199	CYHR1
5	1877540	IRX4
12	10961692	TAS2R9
12	10954130	TAS2R7
6	31802691	C6orf48
4	39046450	KLHL5
12	94702055	CEP83
7	56169254	CHCHD2
19	56153462	ZNF580
12	6601315	MRPL51
1	181057637	IER5
5	141323149	PCDH12
X	100805513	ARMCX1
14	23815519	SLC22A17
4	84015306	PLAC8
12	51674821	BIN2
9	132427919	PRRX2
14	102814618	CINP
6	63985855	LGSN
X	129535942	RBMX2
7	140705960	MRPS33
6	166778407	MPC1
2	179328390	FKBP7
16	67423709	TPPP3
19	12382624	ZNF44
14	61176255	SIX4
13	21277481	IL17D
3	151044095	P2RY13
19	41284123	RAB4B
21	15588450	RBM11
21	35747748	SMIM11
4	138440072	PCDH18
1	20140521	RNF186
17	71330522	SDK2
16	30935895	FBXL19
6	43588217	GTPBP2
11	107661716	SLC35F2
8	143781528	LY6K
7	102096666	ALKBH4
4	155243805	DCHS2
3	183353410	KLHL24
1	118419333	GDAP2
1	118148603	FAM46C
19	18451396	PGPEP1
2	27255773	TMEM214
6	34759793	UHRF1BP1
8	57870487	IMPAD1
1	39351477	RHBDL2
13	36756128	SOHLH2
1	28879528	TRNAU1AP
11	60691912	TMEM132A
3	39424814	SLC25A38
6	151725896	RMND1
4	110481354	CCDC109B
14	55738020	FBXO34
17	66417421	WIPI1
15	89055710	DET1
1	178694281	RALGPS2
7	6617064	ZDHHC4
3	72798427	SHQ1
13	114110133	DCUN1D2
20	62887047	PCMTD2
10	12110915	DHTKD1
11	107461816	ELMOD1
1	104068577	RNPC3
18	72342918	ZNF407
6	37225479	TBC1D22B
12	48166966	SLC48A1
9	4679552	CDC37L1
10	70136949	RUFY2
10	102672325	FAM178A
3	99979660	TBC1D23
8	22477946	BIN3
X	108780058	NXT2
X	86772714	KLHL4
5	140800536	PCDHGA11
5	140601897	PCDHB14
5	140579347	PCDHB11
5	140501331	PCDHB4
5	140254886	PCDHA12
5	140247097	PCDHA11
5	140180782	PCDHA3
10	115939028	TDRD1
8	130760441	GSDMC
3	151591430	SUCNR1
1	151023446	CDC42SE1
6	161551056	AGPAT4
5	114856607	FEM1C
3	100053561	NIT2
17	42269172	ATXN7L3
6	158733691	TULP4
3	101292937	PCNP
16	21169697	TMEM159
16	20911987	LYRM1
20	20370271	RALGAPA2
19	57966541	VN1R1
1	154298035	ATP8B2
2	158175124	ERMN
11	123396343	GRAMD1B
17	73496340	CASKIN2
11	110447758	ARHGAP20
19	57019211	ZNF471
X	114345182	LRCH2
17	36584719	ARHGAP23
12	125431369	DHX37
4	1341103	UVSSA
2	120770603	EPB41L5
X	75648045	MAGEE1
18	43427573	EPG5
16	23765947	CHP2
11	26353677	ANO3
19	38794800	C19orf33
10	126150340	LHPP
2	242716239	GAL3ST2
2	70056737	GMCL1
5	177557961	RMND5B
2	192542860	NABP1
X	101854425	ARMCX5
5	170288885	RANBP17
12	125549912	AACS
19	12841453	C19orf43
19	18668571	KXD1
19	9633899	ZNF426
8	57124196	CHCHD7
10	104179570	FBXL15
6	151773392	C6orf211
4	56212387	SRD5A3
4	148653452	ARHGAP10
3	156977531	VEPH1
1	53192130	ZYG11B
16	30535321	ZNF768
17	80787309	ZNF750
16	31470316	ARMC5
11	119056165	PDZD3
4	156263811	MAP9
6	30312905	RPP21
12	21590537	PYROXD1
16	58549382	SETD6
10	102767439	PDZD7
9	5784571	ERMP1
9	26947309	IFT74
15	44064797	ELL3
X	44007127	EFHC2
6	160888217	LPAL2
2	99613723	TSGA10
3	136537860	SLC35G2
7	76139739	UPK3B
12	21679190	SPX
8	145997608	ZNF34
1	23685940	ZNF436
X	101975641	BHLHB9
6	97241997	GPR63
19	46298967	RSPH6A
16	47115430	NETO2
1	77333092	ST6GALNAC5
1	43916673	HYI
19	20011721	ZNF93
X	149934808	CD99L2
12	2986364	RHNO1
16	48278077	LONP2
12	29653745	TMTC1
5	140682195	SLC25A2
3	172607146	SPATA16
10	77542518	C10orf11
4	154265800	MND1
1	161195728	TOMM40L
13	86366921	SLITRK6
8	42948648	POMK
18	9885722	TXNDC2
12	44229663	TMEM117
16	2961979	FLYWCH1
8	41386724	GINS4
18	32820993	ZNF397
14	104029293	APOPT1
11	105878647	MSANTD4
6	28249313	PGBD1
2	107418055	ST6GAL2
X	144899346	SLITRK2
10	100143321	PYROXD2
6	11713887	ADTRP
1	247460714	ZNF496
11	118401802	TMEM25
4	169908741	CBR4
11	124492741	TBRG1
19	33369903	CEP89
7	133974089	SLC35B4
8	110253147	NUDCD1
15	44162958	FRMD5
21	43491425	UMODL1
18	61223392	SERPINB12
19	51913274	SIGLEC10
14	37147125	SLC25A21
11	44785975	TSPAN18
19	53569866	ZNF160
14	20926011	TMEM55B
16	1826712	SPSB3
8	145691719	KIFC2
11	65541368	AP5B1
5	173034147	BOD1
17	48770550	ANKRD40
15	98503932	ARRDC4
19	507496	TPGS1
5	171636649	UBTD2
15	59499014	LDHAL6B
10	127585107	FANK1
20	17949533	MGME1
9	140500091	ARRDC1
9	140448895	DPH7
12	56661066	COQ10A
19	9964393	OLFM2
14	55518361	MAPK1IP1L
4	7045155	TADA2B
17	72209695	TTYH2
19	47137332	GNG8
1	156262477	C1orf85
4	108852716	CYP2U1
11	104912052	CARD16
16	81203894	PKD1L2
19	48988527	LMTK3
12	57916658	MBD6
6	28539406	ZBED9
17	1682828	SMYD4
19	18043823	CCDC124
19	7911385	EVI5L
14	103995508	TRMT61A
6	117996616	NUS1
9	71394921	FAM122A
2	74699084	MRPL53
14	39703124	MIA2
X	85403454	DACH2
3	16216183	GALNT15
20	2517252	TMC2
1	102268122	OLFM3
10	75541807	CHCHD1
10	95427639	FRA10AC1
11	36616042	C11orf74
11	111169975	COLCA2
11	118064441	AMICA1
16	84178864	DNAAF1
16	66638227	CMTM3
17	48912604	WFIKKN2
17	47210130	B4GALNT2
17	31318881	SPACA3
17	1472547	SLC43A2
19	7745706	TRAPPC5
19	51009253	JOSD2
19	5891286	NDUFA11
19	751112	MISP
19	34972879	WTIP
19	15619335	CYP4F22
1	1167628	B3GALT6
1	95285897	SLC44A3
1	111659953	DRAM2
20	30448869	DUSP15
3	127291906	TPRA1
4	177105724	SPATA4
5	126853300	PRRC1
5	36192690	NADK2
5	74970023	POC5
6	89855768	PM20D2
8	13942343	SGCZ
8	52232136	PXDNL
8	41435706	AGPAT6
20	62375020	ZBTB46
20	31030861	NOL4L
20	35729628	MROH8
20	31571580	SUN5
X	102754680	RAB40A
12	50229825	BCDIN3D
19	2714564	DIRAS1
1	53971905	GLIS1
1	26437655	PDIK1L
20	31290492	COMMD7
22	29138019	HSCB
22	29168661	CCDC117
2	88367298	SMYD1
2	180306710	ZNF385B
2	38152461	RMDN2
2	20866423	GDF7
3	9745509	CPNE9
3	118619478	IGSF11
5	121297655	SRFBP1
5	140079944	ZMAT2
7	48211056	ABCA13
8	124780678	FAM91A1
9	114287438	ZNF483
12	52404275	GRASP
14	95883830	SYNE3
14	38723204	CLEC14A
1	89829435	GBP6
4	22388996	GPR125
6	168707583	DACT2
7	108202587	THAP5
X	13671309	TCEANC
7	150413644	GIMAP1
6	31105310	PSORS1C2
15	41164411	RHOV
16	5134300	EEF2KMT
1	52816264	CC2D1B
1	242251688	PLD5
1	228353508	IBA57
3	196295724	FBXO45
3	49209017	KLHDC8B
3	114012832	TIGIT
9	34398181	FAM219A
Y	20137667	CDY2B
5	115298150	AQPEP
10	63422718	C10orf107
10	71897736	TYSND1
11	71791376	LRTOMT
6	36973422	FGD2
7	19735084	TWISTNB
7	20821893	SP8
7	4945619	MMD2
7	102453307	FBXL13
7	105245220	ATXN7L1
7	84624871	SEMA3D
8	7682693	DEFB106A
X	79924986	BRWD3
11	66045671	CNIH2
15	34651088	LPCAT4
1	85391265	MCOLN2
3	190984943	UTS2B
7	92190071	FAM133B
11	22841808	SVIP
7	142880511	TAS2R39
13	96743092	HS6ST3
6	46987621	GPR110
11	57508721	C11orf31
12	63952692	DPY19L2
12	10183275	CLEC9A
18	72907064	ZADH2
5	93486555	KIAA0825
5	98104998	RGMB
9	140086068	TPRN
9	25676386	TUSC1
12	53001353	KRT73
1	153388999	S100A7A
10	115999012	VWA2
3	15206868	COL6A4P1
9	133768814	QRFP
10	68685791	LRRTM3
1	31883020	SERINC2
15	90439763	ARPIN
7	99520891	GJC3
11	57228009	RTN4RL2
11	58874657	FAM111B
12	80838125	PTPRQ
15	102501015	WASH3P
2	114341229	WASH2P
19	33182866	NUDT19
4	91048683	CCSER1
9	37588411	TOMM5
9	96941115	MIRLET7D
9	4850296	MIR101-2
8	65291705	MIR124-2
9	127455988	MIR181B2
1	172113674	MIR199A2
17	57228496	MIR301A
22	50968837	ODF3B
2	132354346	POTEKP
5	131746464	C5orf56
6	29079586	OR2J3
7	150322463	GIMAP6
16	30205163	SLX1A
8	29989186	MBOAT4
17	18874380	FAM83G
X	73438211	MIR421
X	52780280	SSX2B
2	113125945	RGPD8
13	107820878	FAM155A
1	145293370	NBPF10
15	42120282	JMJD7
2	122288455	RNU4ATAC
17	22022436	MTRNR2L1
8	67579786	C8orf44-SGK3
1	110602996	ALX3
9	33624222	ANXA2P2
X	11155662	ARHGAP6
X	2958274	ARSF
11	61447904	DAGLA
21	34821447	TMEM50B
16	66878840	CA7
19	52021072	SIGLEC6
16	67963472	CTRL
11	1575280	DUSP8
2	73518056	EGR4
10	48425778	GDF10
20	62737182	NPBWR2
7	107110501	GPR22
10	125425870	GPR26
4	144796467	GYPE
12	96366439	HAL
16	230332	HBQ1
6	33080292	HLA-DPB2
20	43719854	KCNS1
X	49031150	PRICKLE3
6	42979750	MEA1
16	56666533	MT1M
11	76813885	OMP
9	70971814	PGM5
18	61575223	SERPINB10
12	54973023	PPP1R1A
12	11418846	PRB3
Y	7142012	PRKY
X	37208527	PRRG1
19	55692614	PTPRH
11	61664767	RAB3IL1
22	32614462	SLC5A4
7	122753587	SLC13A1
1	153122057	SPRR2G
3	36421978	STAC
14	53196882	STYX
1	168510002	XCL2
11	3647689	TRPC2
11	64851693	ZFPL1
10	38299577	ZNF33A
3	44690232	ZNF35
X	47304576	ZNF41
14	64953554	ZBTB25
12	133613871	ZNF84
19	58570606	ZNF135
6	27418520	ZNF184
16	3162562	ZNF205
X	57931863	ZXDA
X	6966960	HDHD1
3	58490862	ACOX2
3	137483133	SOX14
1	1567559	MMP23B
11	129245880	BARX2
19	13254871	STX10
X	49452053	PAGE1
9	130697373	DPM2
4	76501703	CDKL2
Y	15815446	TMSB4Y
7	137072395	DGKI
2	129023053	HS6ST1
17	16120508	PIGL
X	49593905	PAGE4
17	4862520	SPAG7
14	104378624	C14orf2
13	41790515	MTRF1
16	85096817	KIAA0513
9	35749276	RGP1
10	97889471	ZNF518A
3	36868307	TRANK1
14	54893646	CNIH1
5	77781037	LHFPL2
12	7013896	LRRC23
4	41992522	SLC30A9
12	6937537	LEPREL2
1	155216995	FAM189B
7	31726630	PPP1R17
4	981444	SLC26A1
5	157052686	SOX30
12	123942650	SNRNP35
2	114384805	RABL2A
12	93771698	NUDT4
13	95361878	SOX21
20	3907955	RNF24
X	15756411	CA5B
7	32997015	FKBP9
7	115575201	TFEC
9	131707808	DOLK
10	121578768	INPP5F
4	71587558	RUFY3
1	19609056	AKR7A3
5	149380168	HMGXB3
3	129366634	TMCC1
9	129567284	ZBTB43
15	78287326	TBC1D2B
5	132532151	FSTL4
8	144519824	ZC3H3
16	87439851	ZCCHC14
1	183605181	RGL1
4	154387497	KIAA0922
7	2598605	IQCE
13	95226307	TGDS
2	98372800	TMEM131
8	48173469	SPIDR
20	55904830	SPO11
X	21724089	SMPX
9	111777414	TMEM245
22	48885271	FAM19A5
18	67671042	RTTN
3	9404716	THUMPD3
18	34374068	TPGS2
12	54762912	ZNF385A
7	32907777	KBTBD2
3	52350334	DNAH1
11	76493356	TSKU
17	31254927	TMEM98
20	37434335	PPP1R16B
19	47759730	CCDC9
1	77748286	AK5
11	6502676	TIMM10B
X	70521597	ITGB1BP2
16	89642175	CPNE7
10	72238563	PALD1
19	3933100	NMRK2
2	108994366	SULT1C4
1	27860755	AHDC1
10	99894380	R3HCC1L
X	78200828	P2RY10
7	134868589	WDR91
16	58283839	CCDC113
11	36293841	COMMD9
3	111717585	TAGLN3
11	125774260	DDX25
22	24094929	VPREB3
17	40724327	PSMC3IP
17	900132	TIMM22
19	40946747	SERTAD3
12	41582249	PDZRN4
1	20246799	PLA2G2E
10	124591670	CUZD1
19	10123924	RDH8
4	167654535	SPOCK3
6	8413299	SLC35B3
2	96068447	FAHD2A
10	105206542	CALHM2
11	117049938	SIDT2
8	102209265	ZNF706
3	137842559	A4GNT
19	49316273	HSD17B14
1	119911398	HAO2
10	76854189	DUSP13
21	38437663	PIGP
19	50479723	VRK3
2	97513723	ANKRD39
12	10222152	CLEC1A
17	27369917	PIPOX
X	132350696	TFDP3
19	38055154	ZNF571
2	25166504	DNAJC27
5	137673223	FAM53C
2	86426555	MRPL35
17	66244144	AMZ2
6	116892529	RWDD1
11	86013252	C11orf73
6	10723147	TMEM14C
20	42824580	OSER1
9	100666770	C9orf156
2	44001177	DYNC2LI1
3	121312169	FBXO40
19	19375173	TM6SF2
3	151011875	GPR87
21	37415981	SETD4
21	36041461	CLIC6
4	5016313	CYTL1
6	13363586	GFOD1
X	100523240	TAF7L
5	14581890	FAM105A
2	37208143	HEATR5B
6	55299170	HMGCLL1
9	125611731	RC3H2
5	64961754	SGTB
9	112002006	EPB41L4B
1	62660473	L1TD1
3	45796940	SLC6A20
11	107799200	RAB39A
3	123687862	ROPN1
1	78511588	GIPC2
1	185126191	SWT1
X	106366656	NUP62CL
17	72772621	TMEM104
19	55591759	EPS8L1
1	100111430	PALMD
3	32522803	CMTM6
19	19230424	TMEM161A
3	196439244	PIGX
3	25831562	OXSM
22	45705080	FAM118A
14	45553301	PRPF39
17	78010430	CCDC40
15	66797420	ZWILCH
7	66386202	TMEM248
3	100211462	TMEM45A
3	62355346	FEZF2
1	217600334	GPATCH2
19	2233148	PLEKHJ1
3	49052920	DALRD3
14	50091891	DNAAF2
15	101109427	LINS
12	107168333	RIC8B
12	6420098	PLEKHG6
1	204100188	ETNK2
8	27590832	CCDC25
2	88469813	THNSL2
12	25261222	CASC1
7	99752042	C7orf43
17	53796987	TMEM100
16	12753655	CPPED1
4	164415672	TMA16
4	186320693	UFSP2
14	69865384	SLC39A9
16	67193890	FBXL8
18	22006608	IMPACT
10	43633892	CSGALNACT2
18	48494386	ELAC1
5	153570294	GALNT10
1	68939834	DEPDC1
13	111175412	RAB20
11	47593748	KBTBD4
14	57735605	AP5M1
19	53115617	ZNF83
12	95470524	FGD6
11	85339616	TMEM126B
13	52951302	THSD1
X	102330749	NXF3
5	140593490	PCDHB13
5	140235467	PCDHA10
5	140201360	PCDHA5
5	140186658	PCDHA4
7	23749944	STK31
3	69157822	LMOD3
22	24577443	SUSD2
19	33699569	SLC7A10
2	75185774	POLE4
14	90528108	KCNK13
20	16728997	OTOR
7	16639400	ANKMY2
3	179306254	MRPL47
6	138483052	KIAA1244
2	204103163	CYP20A1
17	73262309	MIF4GD
19	1815244	REXO1
6	40359372	LRFN2
15	42867856	STARD9
14	24867991	NYNRIN
11	77899857	USP35
6	71123106	FAM135A
8	12869772	KIAA1456
18	59854523	KIAA1468
16	84509965	TLDC1
5	72848024	ANKRA2
1	934343	HES4
14	74353317	ZNF410
11	60145957	MS4A7
7	44178462	MYL7
4	109571740	OSTC
10	99437180	AVPI1
1	156589085	HAPLN2
15	75315895	PPCDC
2	27274490	AGBL5
14	23456109	C14orf93
14	23067146	ABHD4
19	56950692	ZNF667
5	111498314	EPB41L4A
16	50186828	PAPD5
2	20817563	HS1BP3
3	39183341	CSRNP1
X	48456223	WDR13
7	128431463	CCDC136
1	47100710	ATPAF1
9	95375465	IPPK
22	43924623	EFCAB6
14	53241910	GNPNAT1
15	76629064	ISL2
1	1370902	VWA1
1	227918889	JMJD4
2	110371910	SOWAHC
5	125695787	GRAMD3
13	21750371	MRPL57
1	151138497	SCNM1
17	2319347	METTL16
2	105953815	C2orf49
11	93469095	TAF1D
20	13765671	NDUFAF5
2	220042911	FAM134A
19	4304590	FSD1
11	126081618	FAM118B
2	175260456	SCRN3
7	99756864	GAL3ST4
3	48473579	CCDC51
11	78147006	NARS2
1	84335056	TTLL7
X	45021554	CXorf36
17	43213013	ACBD4
7	1473994	MICALL2
16	19422056	TMC5
17	635785	FAM57A
6	41157486	TREML2
12	124155659	TCTN2
1	92764521	RPAP2
15	50150434	ATP8B4
1	156213111	PAQR6
4	100817406	DNAJB14
5	64920557	TRAPPC13
4	184020462	WWC2
15	83140198	GOLGA2P10
11	75428863	MOGAT2
10	70980058	HKDC1
12	107371068	MTERF2
6	31733370	VWA7
4	175204827	CEP44
7	139784545	KDM7A
16	47188298	ITFG1
11	75145684	GDPD5
16	67714618	GFOD2
6	55921387	COL21A1
16	20817766	LOC81691
20	814339	FAM110A
10	4868368	AKR1E2
11	65684282	C11orf68
10	12938624	CCDC3
16	30103636	YPEL3
16	30035743	FAM57B
4	15961862	FGFBP2
1	27648635	TMEM222
4	100432160	C4orf17
2	85581842	ELMOD3
2	27799388	C2orf16
19	12799729	FBXW9
9	86553226	C9orf64
1	156254069	TMEM79
10	99205887	ZDHHC16
11	63993729	NUDT22
12	510740	CCDC77
5	74017028	GFM2
X	46458685	SLC9A7
2	71336805	MCEE
12	121148237	UNC119B
12	109490374	USP30
3	52002525	ABHD14B
3	197518096	LRCH3
12	56512003	ZC3H10
12	53458099	SPRYD3
12	113623330	RITA1
11	73087712	RELT
1	18434239	IGSF21
1	34642552	C1orf94
19	10654569	ATG4D
12	15260715	RERG
6	99880183	USP45
22	20301760	DGCR6L
21	46359911	FAM207A
16	50582240	NKD1
14	77564577	CIPC
7	89975978	GTPBP10
Y	20933699	HSFY1
3	183205318	KLHL6
16	15596122	C16orf45
16	57220195	RSPRY1
19	1248551	MIDN
11	1855539	SYT8
X	131760037	HS6ST2
5	102594402	C5orf30
19	38794199	YIF1B
5	130506606	LYRM7
17	62502853	CEP95
1	213165523	ANGEL2
8	145946293	ZNF251
12	50523088	CERS5
18	5954704	L3MBTL4
12	88429267	C12orf29
19	1009649	TMEM259
2	197851385	ANKRD44
17	34058678	RASL10B
10	1064846	IDI2
11	107373452	ALKBH8
7	138710451	ZC3HAV1L
5	68513572	MRPS36
1	169761669	METTL18
1	202976533	TMEM183A
1	159997461	PIGM
12	18891044	CAPZA3
19	19779596	ZNF101
19	49550894	CGB8
19	53792853	BIRC8
6	136552167	MTFR2
14	105403590	AHNAK2
15	44580908	CASC4
19	49535129	CGB2
4	101107026	DDIT4L
3	66271167	SLC25A26
19	38899697	RASGRP4
19	17566233	NXNL1
16	88762902	RNF166
6	149887527	GINM1
16	681011	WFIKKN1
11	19076002	MRGPRX2
10	128113573	C10orf90
10	104613966	C10orf32
10	129676113	CLRN3
11	30344645	ARL14EP
12	49458458	RHEBL1
14	96858447	AK7
14	39617014	TRAPPC6B
14	74058409	ACOT4
15	83676701	C15orf40
16	15131709	NTAN1
16	15959575	FOPNL
17	72517312	CD300LB
17	42754804	CCDC43
17	16342300	LRRC75A-AS1
19	56511091	NLRP5
19	19312219	NR2C2AP
1	151043079	GABPB2
2	85825669	TMEM150A
2	178977150	RBM45
3	131252403	CPNE4
3	122078437	CCDC58
3	194075975	LRRC15
3	9944511	IL17RE
4	48887396	OCIAD2
5	38258510	EGFLAM
6	30908776	DPCR1
7	142981991	TMEM139
7	101006100	COL26A1
7	40172341	MPLKIP
7	117003275	ASZ1
8	67344717	ADHFE1
12	125478193	BRI3BP
6	24126413	NRSN1
20	23431040	CST11
22	22838770	ZNF280B
5	134779903	DCANP1
X	63444071	ASB12
11	4665155	OR51E1
12	7965107	SLC2A14
12	70047388	BEST3
12	52562779	KRT80
14	94184643	PRIMA1
14	37667117	MIPOL1
14	80962820	CEP128
15	90319588	MESP2
16	66613350	CMTM2
19	37569123	ZNF420
1	235628212	B3GALNT2
1	228675067	RNF187
2	95940195	PROM2
2	70187223	ASPRV1
2	158851690	UPP2
3	180319917	TTC14
3	194789012	XXYLT1
3	27257096	NEK10
4	53739150	SCFD2
4	76439642	THAP6
6	74072399	KHDC3L
7	87257728	RUNDC3B
7	139025877	C7orf55
7	150147717	GIMAP8
8	8175257	SGK223
9	135600964	AK8
X	55511048	USP51
12	88536072	TMTC3
13	95254103	GPR180
15	43891760	STRC
17	40731525	FAM134C
17	47300731	PHOSPHO1
2	228736091	DAW1
2	109403205	CCDC138
2	26532811	GPR113
3	122296448	PARP15
3	128181274	DNAJB8
4	123653856	BBS12
5	56215428	MIER3
7	122337765	RNF133
18	19230857	ABHD3
12	57998404	DTX3
16	75145757	LDHD
1	95448278	ALG14
1	147574322	NBPF11
17	48188672	SAMD14
4	159587826	C4orf46
4	185570766	PRIMPOL
5	138745891	DNAJC18
9	117373705	C9orf91
9	130823511	NAIF1
X	118533257	SLC25A43
3	143692166	C3orf58
13	25735816	AMER2
10	23728197	OTUD1
10	31133564	ZNF438
10	18834135	NSUN6
6	121400639	TBC1D32
6	41034526	OARD1
6	34214156	C6orf1
6	31867393	ZBTB12
6	30614815	C6orf136
7	18066399	PRPS1L1
7	77325742	RSBN1L
7	98444110	TMEM130
12	100750856	SLC17A8
6	108616077	LACE1
7	102277194	POLR2J2
11	65343508	EHBP1L1
19	13009893	SYCE2
10	132890654	TCERG1L
7	142919171	TAS2R40
12	11174217	TAS2R19
6	37600283	MDGA1
11	77300679	AQP11
10	112404154	RBM20
12	7507555	CD163L1
12	42475647	GXYLT1
15	63889551	FBXL22
17	57297827	GDPD1
19	42932689	CXCL17
1	38181645	EPHA10
22	30884897	SEC14L4
2	108443387	RGPD4
3	16298567	DPH3
9	126118445	CRB2
9	127704887	SCAI
3	121706169	ILDR1
2	48757063	STON1-GTF2A1L
7	143140545	TAS2R60
11	417929	ANO9
12	62102028	FAM19A2
6	149768765	ZC3H12D
1	211649863	RD3
2	71004441	FIGLA
2	176944834	EVX2
7	134916730	STRA8
X	47696300	ZNF81
11	67398773	TBX10
12	47470382	AMIGO2
16	20548082	ACSM2B
1	16384263	FAM131C
5	1225469	SLC6A18
11	67171383	TBC1D10C
15	91474147	HDDC3
18	76829274	ATP9B
19	36014268	SBSN
1	11751780	DRAXIN
5	175665361	SIMC1
7	103969103	LHFPL3
9	34521039	ENHO
11	15133969	INSC
17	4891424	INCA1
7	15239942	AGMO
7	100486343	UFSP1
9	4662293	PPAPDC2
17	55938603	CUEDC1
5	147582356	SPINK6
5	139781398	ANKHD1-EIF4EBP3
20	61162118	MIR133A2
16	56892429	MIR138-2
14	101526091	MIR154
1	110141514	MIR197
X	133303700	MIR19B2
5	168195150	MIR218-2
3	188406568	MIR28
9	111808508	MIR32
19	4770681	MIR7-3
19	52195864	MIR99B
11	121986061	BLID
11	9316638	TMEM41B
7	72039491	TYW1B
1	159283459	OR10J3
19	46142251	MIR330
14	101506026	MIR376C
19	54290928	MIR371A
X	73507120	MIR374A
16	30210548	SULT1A4
14	101512256	MIR381
8	14710946	MIR383
10	135234169	SPRN
7	102178365	POLR2J3
22	45098077	PRR5-ARHGAP8
X	151128099	MIR452
